Year,NEP,GPP,NPP,RH,estabc,negc_fluxes,firec,area,harvestc,prod_turnoverc,NBP,transp,evap,interc,wd,prec,SoilC,SoilC_slow,LitC,VegC,ProductC,nuptake,ndemand,nlosses,ninflux,estabn,negn_fluxes,firen,harvestN,prod_turnovern,SoilN,SoilN_slow,LitN,VegN,ProductN,estab_storageC,estab_storageN
(AD),(1e+15 gC/yr),(1e+15 gC/yr),(1e+15 gC/yr),(1e+15 gC/yr),(1e+15 gC/yr),(1e+15 gC/yr),(1e+15 gC/yr),(m2),(1e+15 gC/yr),(1e+15 gC/yr),(1e+15 gC/yr),(1e+15 dm3/yr),(1e+15 dm3/yr),(1e+15 dm3/yr),(1e+15 dm3/yr),(1e+15 dm3/yr),(1e+15 gC),(1e+15 gC),(1e+15 gC),(1e+15 gC),(1e+15 gC),(1e+15 gN/yr),(1e+15 gN/yr),(1e+15 gN/yr),(1e+15 gN/yr),(1e+15 gN/yr),(1e+15 gN/yr),(1e+15 gN/yr),(1e+15 gN/yr),(1e+15 gN/yr),(1e+15 gN),(1e+15 gN),(1e+15 gN),(1e+15 gN),(1e+15 gN),(1e+15 gC),(1e+15 gN)
1754,-0.000402432,0.00434607,0.0024331,0.00283554,2.53948e-05,-1.61651e-08,2.81156e-05,1.29584e+09,0.000188684,5.59491e-08,-0.000590094,0.00197774,0.000523064,0.00013426,2.68374e-05,0.00281706,0.0659732,0.0256704,0.00206024,0.00309994,3.11145e-06,4.14531e-05,8.41635e-06,7.05275e-06,9.01078e-06,8.88095e-07,-3.68563e-11,2.81026e-07,5.22736e-06,1.35729e-10,0.00396992,0.00159624,3.73116e-05,0.000121499,7.33591e-09,0.00141109,0.000141109
1755,0.000420086,0.00543943,0.00314859,0.00272851,2.50095e-05,0,2.98401e-05,1.30613e+09,0.000193317,5.75401e-08,0.000225695,0.00255983,0.000656215,0.000223603,2.04848e-05,0.00471671,0.0660468,0.0256665,0.00201109,0.00330112,3.16667e-06,4.9109e-05,1.35667e-05,9.42538e-06,1.0967e-05,8.75615e-07,0,3.14773e-07,5.94702e-06,1.38618e-10,0.00397131,0.001596,3.66057e-05,0.000122554,7.45218e-09,0.00141109,0.000141109
1756,0.000366658,0.00529051,0.0030544,0.00268774,2.55035e-05,-7.16727e-09,2.92327e-05,1.31643e+09,0.000196423,5.91259e-08,0.000170299,0.00249241,0.000569613,0.000183655,2.90528e-05,0.00382557,0.0661849,0.0256621,0.00212058,0.00322386,3.22308e-06,4.37817e-05,1.25892e-05,6.59873e-06,1.09422e-05,8.92408e-07,-1.61682e-11,3.02996e-07,5.90591e-06,1.41859e-10,0.00397152,0.00159572,3.79933e-05,0.000117112,7.57874e-09,0.00141109,0.000141109
1757,0.00016146,0.00499335,0.00295583,0.00279437,2.56916e-05,-5.00464e-09,2.51894e-05,1.32676e+09,0.000182691,6.07704e-08,-1.69065e-05,0.00242673,0.000663501,0.000192583,2.53314e-05,0.00405584,0.0661726,0.0256591,0.00200563,0.0033341,3.28217e-06,4.50871e-05,1.25239e-05,9.44731e-06,1.03645e-05,8.99012e-07,-1.11582e-11,2.56094e-07,5.14451e-06,1.45975e-10,0.00397029,0.00159553,3.4587e-05,0.000121815,7.72833e-09,0.00141109,0.000141109
1758,-0.000871562,0.00327287,0.00178344,0.00265501,2.73009e-05,-1.34706e-08,3.78298e-05,1.33706e+09,0.000178054,6.23019e-08,-0.00105628,0.00146501,0.000419403,9.27605e-05,3.35936e-05,0.00201383,0.065893,0.0256543,0.00188931,0.00267365,3.3399e-06,3.80465e-05,5.29619e-06,6.58922e-06,7.80454e-06,9.52947e-07,-3.08867e-11,3.38411e-07,4.63947e-06,1.48614e-10,0.0039572,0.00159526,3.05909e-05,0.000129523,7.84628e-09,0.00141109,0.000141109
1759,0.000123413,0.00464015,0.00267887,0.00255546,2.50431e-05,0,7.80326e-05,1.34735e+09,0.000182658,6.36879e-08,-0.000108356,0.00197551,0.000540045,0.000116695,3.10522e-05,0.00324772,0.065461,0.0256482,0.00171906,0.00316755,3.39535e-06,4.34792e-05,8.65601e-06,1.01588e-05,9.32451e-06,8.78042e-07,0,7.72618e-07,5.20118e-06,1.49738e-10,0.00394565,0.00159492,2.93466e-05,0.000138571,7.92994e-09,0.00141109,0.000141109
1760,0.000133133,0.00461153,0.00264539,0.00251225,2.62453e-05,-2.90057e-09,8.26601e-05,1.35765e+09,0.000188404,6.49537e-08,-0.000107774,0.00201532,0.000541136,0.000147026,3.22426e-05,0.00324772,0.0652661,0.0256416,0.00172777,0.0032459,3.44893e-06,4.34911e-05,9.01025e-06,9.21094e-06,9.36066e-06,9.18459e-07,-6.4576e-12,7.97612e-07,5.26464e-06,1.52192e-10,0.0039359,0.00159453,2.9946e-05,0.00014294,8.04489e-09,0.00141109,0.000141109
1761,-0.000799413,0.0031164,0.00165354,0.00245295,2.81974e-05,-1.15032e-08,2.36489e-05,1.36883e+09,0.00018637,6.63566e-08,-0.000977283,0.00135333,0.000418008,9.01971e-05,3.615e-05,0.00201383,0.0649958,0.0256342,0.00175867,0.00250795,3.50656e-06,3.95566e-05,4.30287e-06,8.07788e-06,7.35742e-06,9.83855e-07,-2.62512e-11,2.30088e-07,4.83488e-06,1.54379e-10,0.00392177,0.00159411,3.05197e-05,0.000147171,8.15482e-09,0.00141109,0.000141109
1762,0.000733003,0.00553514,0.00317154,0.00243853,2.51764e-05,0,0.000237051,1.37997e+09,0.000207439,6.75889e-08,0.000317663,0.00216758,0.000512516,0.00026644,2.48e-05,0.00753933,0.0647083,0.0256267,0.00154496,0.00332672,3.5611e-06,4.17228e-05,1.00829e-05,1.96193e-05,9.63261e-06,8.83574e-07,0,2.7258e-06,6.34982e-06,1.55533e-10,0.0039148,0.00159369,2.99789e-05,0.000143664,8.2413e-09,0.00141109,0.000141109
1763,0.000544178,0.00522839,0.00300489,0.00246071,2.68282e-05,-5.45615e-09,2.09308e-05,1.39111e+09,0.000194541,6.81406e-08,0.000359546,0.00256098,0.000668547,0.000200698,2.8978e-05,0.00405584,0.0647151,0.0256196,0.00175248,0.00347196,3.6003e-06,4.40848e-05,1.36268e-05,1.21396e-05,1.04356e-05,9.39006e-07,-1.18845e-11,2.22312e-07,5.44954e-06,1.5611e-10,0.00390804,0.00159326,3.22574e-05,0.000143554,8.314e-09,0.00141109,0.000141109
1764,0.00017593,0.0048473,0.00265785,0.00248192,2.72873e-05,-7.73798e-09,2.54545e-05,1.40225e+09,0.000190948,6.87929e-08,-9.13845e-06,0.00226228,0.000513584,0.000162374,4.09602e-05,0.00364101,0.0646908,0.0256128,0.00192705,0.00331252,3.64183e-06,4.29817e-05,9.91374e-06,7.18046e-06,8.38115e-06,9.54687e-07,-1.75288e-11,2.52737e-07,4.7627e-06,1.55854e-10,0.00389947,0.00159284,3.37325e-05,0.000144793,8.36618e-09,0.00141109,0.000141109
1765,0.000286079,0.00504322,0.002902,0.00261592,2.73871e-05,-5.47083e-09,2.23931e-05,1.41343e+09,0.000200102,6.94737e-08,9.50483e-05,0.00243522,0.000687514,0.000197885,2.83053e-05,0.00405584,0.0647472,0.0256079,0.00190915,0.00336897,3.68412e-06,4.21538e-05,1.35313e-05,1.01802e-05,1.04094e-05,9.58386e-07,-1.22484e-11,2.30396e-07,5.62652e-06,1.57283e-10,0.00389967,0.00159254,3.36229e-05,0.000142442,8.45645e-09,0.00141109,0.000141109
1766,0.000159884,0.00484724,0.00275771,0.00259783,2.76618e-05,0,7.01538e-05,1.42457e+09,0.000176801,7.02127e-08,-5.53041e-05,0.00227227,0.000629677,0.000233722,3.89028e-05,0.00484869,0.0648392,0.0256027,0.00190548,0.00322529,3.72788e-06,4.23499e-05,1.2278e-05,8.69674e-06,8.92507e-06,9.67924e-07,0,7.40362e-07,4.48068e-06,1.57774e-10,0.00389976,0.00159222,3.41361e-05,0.000138058,8.52473e-09,0.00141109,0.000141109
1767,0.000368411,0.00525267,0.00300449,0.00263608,2.77654e-05,0,1.93993e-05,1.43571e+09,0.00018702,7.09728e-08,0.000193895,0.00272796,0.000803836,0.000398921,3.55699e-05,0.00933876,0.0650241,0.0255981,0.00198266,0.0031571,3.77231e-06,4.25683e-05,1.65888e-05,9.1228e-06,1.11283e-05,9.71779e-07,0,2.12592e-07,5.00272e-06,1.59729e-10,0.00390494,0.00159192,3.70518e-05,0.000128821,8.62677e-09,0.00141109,0.000141109
1768,0.000528799,0.00560489,0.0031841,0.0026553,2.80931e-05,-4.839e-09,2.99458e-05,1.44685e+09,0.000222225,7.23229e-08,0.000308896,0.00271824,0.00061962,0.000181144,3.43677e-05,0.00382557,0.0652668,0.0255937,0.00213578,0.00307008,3.83087e-06,4.19286e-05,1.55648e-05,6.16521e-06,1.15921e-05,9.8306e-07,-1.09114e-11,3.26279e-07,6.62255e-06,1.63009e-10,0.00391171,0.00159164,4.06667e-05,0.000113641,8.76089e-09,0.00141109,0.000141109
1769,-0.000226639,0.00432474,0.00241502,0.00264166,2.84603e-05,-1.28144e-08,3.00477e-05,1.45803e+09,0.000191277,7.36724e-08,-0.000415288,0.00203155,0.000519231,0.000121044,3.9595e-05,0.00319968,0.0648913,0.0255892,0.00206176,0.00310432,3.89025e-06,4.60506e-05,8.94307e-06,7.96579e-06,8.33369e-06,9.95646e-07,-2.93046e-11,2.91168e-07,5.08322e-06,1.66758e-10,0.00389808,0.00159137,3.57321e-05,0.000129745,8.90833e-09,0.00141109,0.000141109
1770,0.0002647,0.00505732,0.0029546,0.0026899,2.83887e-05,0,4.79578e-05,1.46917e+09,0.00021051,7.48234e-08,3.88548e-05,0.00250452,0.000682486,0.000226908,3.07261e-05,0.0046588,0.0649111,0.0255852,0.00192272,0.0032623,3.94575e-06,4.23984e-05,1.54908e-05,9.19687e-06,1.12548e-05,9.9364e-07,0,4.90409e-07,5.84386e-06,1.68976e-10,0.00389943,0.00159112,3.37026e-05,0.000129174,9.02227e-09,0.00141109,0.000141109
1771,6.0883e-06,0.00458998,0.0026314,0.00262531,2.88266e-05,-6.12206e-09,8.69135e-05,1.48135e+09,0.000201922,7.649e-08,-0.000249646,0.002171,0.000591056,0.000153067,3.55033e-05,0.00324772,0.0648185,0.0255805,0.00181315,0.00321478,4.014e-06,3.96238e-05,1.05362e-05,7.55703e-06,9.91608e-06,1.00863e-06,-1.35674e-11,8.2187e-07,5.69764e-06,1.71511e-10,0.00389377,0.00159082,3.06414e-05,0.000131353,9.14462e-09,0.00141109,0.000141109
1772,0.000386407,0.00511342,0.00298993,0.00260352,2.89549e-05,0,5.09819e-05,1.49353e+09,0.000213704,7.77504e-08,0.00015498,0.0024796,0.000679459,0.000231914,3.1159e-05,0.0046588,0.0648934,0.0255754,0.00185018,0.00325775,4.07378e-06,4.32275e-05,1.49542e-05,9.10811e-06,1.11555e-05,1.01333e-06,0,5.2699e-07,5.91897e-06,1.74454e-10,0.00389458,0.0015905,3.24579e-05,0.000128097,9.27788e-09,0.00141109,0.000141109
1773,-0.000736292,0.00337249,0.00181009,0.00254638,3.04474e-05,-2.15392e-08,3.94122e-05,1.50574e+09,0.000201984,7.90072e-08,-0.000942879,0.00151024,0.000454236,9.28275e-05,4.00484e-05,0.00201383,0.0646253,0.0255696,0.00179438,0.00263875,4.13413e-06,3.71491e-05,5.79437e-06,6.79055e-06,8.02345e-06,1.06341e-06,-4.94609e-11,3.6189e-07,5.27834e-06,1.7679e-10,0.00388224,0.00159017,2.9949e-05,0.000133241,9.39847e-09,0.00141109,0.000141109
1774,-0.000230373,0.00407424,0.00223439,0.00246476,2.91535e-05,-7.67991e-09,1.44146e-05,1.51792e+09,0.000220455,8.00954e-08,-0.000431706,0.00167725,0.000531782,0.000100641,3.68317e-05,0.00281706,0.0641738,0.0255628,0.00166722,0.00278561,4.19113e-06,3.88659e-05,6.17819e-06,9.98128e-06,8.605e-06,1.02069e-06,-1.74051e-11,1.46075e-07,6.25946e-06,1.77469e-10,0.00386943,0.00158979,2.89919e-05,0.000139282,9.48088e-09,0.00141109,0.000141109
1775,0.000517562,0.00512368,0.00293955,0.00242199,2.90276e-05,0,6.51607e-05,1.5301e+09,0.000178206,8.11691e-08,0.000307633,0.00216218,0.000642628,0.000194548,4.15736e-05,0.00484869,0.0640528,0.0255554,0.00171858,0.00316279,4.24821e-06,4.55887e-05,1.02461e-05,1.20768e-05,8.259e-06,1.01692e-06,0,7.40864e-07,4.86043e-06,1.80131e-10,0.00386642,0.00158936,3.30249e-05,0.000135938,9.60925e-09,0.00141109,0.000141109
1776,6.99705e-06,0.00442422,0.0023941,0.0023871,3.00961e-05,-1.10455e-08,2.72612e-05,1.54228e+09,0.000208536,8.23139e-08,-0.000194247,0.00208394,0.000528029,0.000122705,4.13132e-05,0.00319968,0.0637852,0.0255477,0.00185072,0.003104,4.30737e-06,4.52146e-05,9.50922e-06,8.14715e-06,8.38342e-06,1.05295e-06,-2.52215e-11,2.75558e-07,5.49249e-06,1.82649e-10,0.00385065,0.0015889,3.31559e-05,0.000146591,9.73553e-09,0.00141109,0.000141109
1777,0.000543274,0.00530371,0.00304296,0.00249968,3.00846e-05,0,1.64855e-05,1.55449e+09,0.000226492,8.32255e-08,0.000334863,0.00280005,0.000817892,0.000264161,3.98584e-05,0.00751038,0.063957,0.0255415,0.00195469,0.00316301,4.3615e-06,4.19963e-05,1.76596e-05,1.16764e-05,1.23002e-05,1.053e-06,0,1.77365e-07,6.64128e-06,1.8356e-10,0.00385564,0.00158852,3.74557e-05,0.000134876,9.82499e-09,0.00141109,0.000141109
1778,0.000596062,0.00581145,0.00318771,0.00259164,3.04672e-05,0,1.40415e-05,1.56667e+09,0.000216953,8.46166e-08,0.000400052,0.00288376,0.00076265,0.000322593,3.29307e-05,0.00700985,0.0644678,0.0255366,0.00216596,0.00284099,4.42716e-06,4.54909e-05,1.85766e-05,6.96247e-06,1.1651e-05,1.06619e-06,0,1.71276e-07,6.32818e-06,1.8563e-10,0.00387065,0.00158819,4.52874e-05,0.000111018,9.94116e-09,0.00141109,0.000141109
1779,0.00045015,0.00546233,0.00313267,0.00268252,3.07097e-05,0,1.87248e-05,1.57885e+09,0.000216022,8.64003e-08,0.000250665,0.00277458,0.000838464,0.000209341,4.4852e-05,0.00509795,0.0646606,0.0255329,0.00224648,0.00281819,4.50282e-06,4.61468e-05,1.73551e-05,7.80244e-06,1.10459e-05,1.07469e-06,0,2.19843e-07,5.96176e-06,1.89933e-10,0.00387732,0.00158795,4.58698e-05,0.000101254,1.01107e-08,0.00141109,0.000141109
1780,0.000298247,0.00513611,0.00304677,0.00274853,3.09507e-05,0,2.38354e-05,1.59103e+09,0.000222603,8.86933e-08,8.73456e-05,0.00262842,0.000722811,0.000178432,3.87337e-05,0.00458475,0.0647063,0.02553,0.00213601,0.00297023,4.59166e-06,4.59414e-05,1.45757e-05,8.58425e-06,1.13257e-05,1.08308e-06,0,2.5201e-07,6.17035e-06,1.97532e-10,0.00387966,0.00158778,4.09077e-05,0.000102455,1.03612e-08,0.00141109,0.000141109
1781,-1.65884e-05,0.0046482,0.00266174,0.00267833,3.12297e-05,-1.12063e-08,2.29597e-05,1.60438e+09,0.000242941,9.19519e-08,-0.000246624,0.00218391,0.000548209,0.000168689,3.85027e-05,0.00378006,0.0645954,0.0255262,0.00201677,0.0029536,4.70499e-06,4.23914e-05,1.14771e-05,7.196e-06,1.01239e-05,1.09281e-06,-2.54982e-11,2.26354e-07,6.90575e-06,2.04568e-10,0.00387465,0.00158754,3.60616e-05,0.000106238,1.06051e-08,0.00141109,0.000141109
1782,0.000396543,0.00536969,0.00307334,0.00267679,3.1476e-05,0,1.33667e-05,1.6177e+09,0.000206915,9.48924e-08,0.000212398,0.00270875,0.000891333,0.000213021,4.13092e-05,0.00564002,0.0649469,0.0255223,0.00213255,0.00269864,4.8135e-06,4.67854e-05,1.60447e-05,6.71154e-06,1.09379e-05,1.10151e-06,0,1.54183e-07,5.36547e-06,2.09464e-10,0.00388473,0.00158727,4.10642e-05,9.37449e-05,1.08042e-08,0.00141109,0.000141109
1783,0.000256978,0.00510176,0.00302274,0.00276577,3.17411e-05,0,2.01235e-05,1.63102e+09,0.000211318,9.91662e-08,6.19739e-05,0.00268441,0.000893412,0.000360653,4.01477e-05,0.00933876,0.0650346,0.0255196,0.00203678,0.00276858,4.9558e-06,4.40617e-05,1.66992e-05,7.77257e-06,1.16198e-05,1.11079e-06,0,2.19117e-07,5.71278e-06,2.2222e-10,0.00388996,0.0015871,3.8899e-05,8.98558e-05,1.11924e-08,0.00141109,0.000141109
1784,0.000290429,0.00504391,0.00298668,0.00269625,3.20101e-05,0,4.17012e-05,1.64434e+09,0.000230984,1.04161e-07,5.44862e-05,0.00259425,0.000745979,0.000141411,3.69176e-05,0.00413564,0.0650919,0.025516,0.00201438,0.00278794,5.11884e-06,4.54907e-05,1.62314e-05,7.24154e-06,1.16381e-05,1.12019e-06,0,4.44969e-07,6.34779e-06,2.33495e-10,0.00389056,0.00158685,3.75131e-05,8.90417e-05,1.15576e-08,0.00141109,0.000141109
1785,-7.57943e-05,0.00444678,0.00261254,0.00268833,3.23243e-05,-3.54005e-09,8.88507e-05,1.65769e+09,0.000227449,1.08978e-07,-0.000354999,0.00215586,0.000655253,0.000132463,3.77224e-05,0.00324772,0.0648775,0.0255122,0.00181793,0.00284365,5.28207e-06,4.10055e-05,1.11348e-05,7.57338e-06,1.06448e-05,1.13107e-06,-7.71793e-12,8.9127e-07,6.44062e-06,2.45014e-10,0.00388367,0.00158661,3.18906e-05,9.48339e-05,1.19385e-08,0.00141109,0.000141109
1786,-0.000198568,0.0040959,0.00231162,0.00251018,3.25015e-05,-7.91055e-09,2.54194e-05,1.67101e+09,0.000222573,1.12574e-07,-0.000409247,0.0019118,0.000552031,0.000107395,4.57643e-05,0.00319968,0.0644359,0.0255061,0.00180371,0.0028901,5.42053e-06,4.51812e-05,8.47205e-06,7.8767e-06,8.54396e-06,1.13742e-06,-1.84063e-11,2.44003e-07,5.94896e-06,2.55101e-10,0.00386669,0.00158624,2.97922e-05,0.000110709,1.22956e-08,0.00141109,0.000141109
1787,7.6524e-06,0.0043418,0.00253463,0.00252697,3.28708e-05,-2.81657e-09,8.65396e-05,1.68432e+09,0.000233052,1.15851e-07,-0.000274226,0.00197267,0.000637521,0.000134332,3.88672e-05,0.00324772,0.064247,0.0255002,0.00171096,0.00289741,5.55412e-06,3.92853e-05,9.86283e-06,8.98973e-06,1.01164e-05,1.15014e-06,-6.13128e-12,8.31545e-07,6.62037e-06,2.61615e-10,0.00385958,0.00158588,2.87818e-05,0.000112042,1.25764e-08,0.00141109,0.000141109
1788,0.00024549,0.00462029,0.0027321,0.00248661,3.31971e-05,0,0.000248339,1.69764e+09,0.000253698,1.1845e-07,-0.000218472,0.00210495,0.000582778,0.000311189,2.92727e-05,0.00753933,0.0641407,0.0254939,0.00154831,0.00294771,5.67393e-06,4.21116e-05,1.36535e-05,1.21572e-05,1.1358e-05,1.16148e-06,0,2.43875e-06,7.7622e-06,2.66679e-10,0.00385368,0.0015855,2.6703e-05,0.000112747,1.28271e-08,0.00141109,0.000141109
1789,-8.5039e-05,0.004125,0.00231319,0.00239823,3.33901e-05,-9.76825e-09,0.000192038,1.711e+09,0.00024001,1.19287e-07,-0.00047877,0.00185612,0.000471359,0.000144233,4.21791e-05,0.00327058,0.0637799,0.0254864,0.00145766,0.00292034,5.75349e-06,4.13696e-05,8.68119e-06,9.22967e-06,8.99485e-06,1.16833e-06,-2.21538e-11,1.77247e-06,6.62393e-06,2.67186e-10,0.00383674,0.00158505,2.39513e-05,0.000123118,1.29724e-08,0.00141109,0.000141109
1790,0.000654202,0.00542252,0.00304051,0.00238631,3.33494e-05,0,1.16642e-05,1.72431e+09,0.00023808,1.18788e-07,0.000442765,0.0026357,0.000797692,0.000295635,3.63097e-05,0.00700985,0.0639453,0.0254788,0.00178786,0.00286745,5.80097e-06,4.44212e-05,1.5858e-05,8.76221e-06,1.12704e-05,1.16745e-06,0,1.30981e-07,6.99612e-06,2.65627e-10,0.00383866,0.00158457,3.40399e-05,0.000110412,1.30662e-08,0.00141109,0.000141109
1791,-0.00033663,0.00390853,0.00214347,0.0024801,3.44229e-05,-1.57796e-08,1.90616e-05,1.73886e+09,0.000262554,1.1968e-07,-0.000578806,0.00188278,0.00058255,0.000146169,4.10695e-05,0.0029119,0.0635594,0.0254725,0.00175529,0.00270709,5.87929e-06,3.56275e-05,7.40077e-06,8.79465e-06,1.0019e-05,1.20368e-06,-3.61012e-11,1.77887e-07,7.79912e-06,2.67882e-10,0.00382401,0.0015842,3.01589e-05,0.000116593,1.32451e-08,0.00141109,0.000141109
1792,0.000291895,0.00466775,0.00273818,0.00244629,3.39567e-05,0,0.000237284,1.75342e+09,0.000256748,1.20462e-07,-0.000163137,0.00209206,0.000596546,0.000300206,3.122e-05,0.00753933,0.0633858,0.0254658,0.00152626,0.00294644,5.95459e-06,4.22719e-05,1.334e-05,1.48673e-05,1.11933e-05,1.18863e-06,0,2.32692e-06,7.97162e-06,2.67294e-10,0.00381783,0.0015838,2.68373e-05,0.000119051,1.33563e-08,0.00141109,0.000141109
1793,-9.92505e-05,0.00409835,0.00225655,0.0023558,3.4506e-05,-1.17289e-08,2.35395e-05,1.76801e+09,0.000254664,1.20111e-07,-0.000337849,0.00184336,0.00059556,0.000119792,4.36787e-05,0.00281706,0.0630884,0.025458,0.00156352,0.00286869,6.00257e-06,3.64517e-05,8.09666e-06,9.64358e-06,9.56872e-06,1.2074e-06,-2.67122e-11,2.13898e-07,7.20754e-06,2.64978e-10,0.00380202,0.00158333,2.56332e-05,0.000124946,1.34229e-08,0.00141109,0.000141109
1794,0.000656342,0.00516391,0.00300139,0.00234505,3.44406e-05,0,1.4757e-05,1.78256e+09,0.000250987,1.19526e-07,0.000430171,0.00248668,0.00075245,0.000171773,4.34859e-05,0.00458475,0.0630831,0.0254501,0.00177621,0.00309141,6.04326e-06,4.50522e-05,1.40802e-05,1.07754e-05,1.09476e-05,1.2057e-06,0,1.50096e-07,6.94559e-06,2.62835e-10,0.00379865,0.00158284,3.17084e-05,0.000122963,1.34881e-08,0.00141109,0.000141109
1795,0.000510654,0.0054134,0.00299116,0.0024805,3.50439e-05,0,1.2676e-05,1.79711e+09,0.000250657,1.19568e-07,0.00028754,0.00269186,0.000857195,0.000314864,3.72555e-05,0.00700985,0.0634464,0.025444,0.00199438,0.0027975,6.09678e-06,4.30974e-05,1.76092e-05,6.95562e-06,1.18653e-05,1.22639e-06,0,1.43596e-07,7.30005e-06,2.62094e-10,0.00380639,0.00158243,3.86775e-05,0.000106973,1.35812e-08,0.00141109,0.000141109
1796,0.000320978,0.0051848,0.00292309,0.00260211,3.53379e-05,0,1.26748e-05,1.81166e+09,0.000250333,1.20252e-07,9.85274e-05,0.00263083,0.00085468,0.000308347,3.79571e-05,0.00700985,0.0635712,0.0254396,0.00201961,0.00274592,6.1642e-06,4.2741e-05,1.6839e-05,7.88817e-06,1.18405e-05,1.23666e-06,0,1.39501e-07,7.36795e-06,2.64411e-10,0.00381055,0.00158214,3.89724e-05,0.000100145,1.3743e-08,0.00141109,0.000141109
1797,0.000176905,0.00474721,0.00272894,0.00255204,3.56361e-05,-2.11623e-09,3.12376e-05,1.82625e+09,0.000267059,1.21527e-07,-8.04918e-05,0.00222004,0.000711432,0.000180675,4.61162e-05,0.0043985,0.0634738,0.0254345,0.00202041,0.00276191,6.2451e-06,4.14194e-05,1.36096e-05,8.745e-06,1.15892e-05,1.24706e-06,-4.50802e-12,3.26447e-07,8.14803e-06,2.68365e-10,0.00380651,0.00158182,3.70449e-05,0.000100346,1.39434e-08,0.00141109,0.000141109
1798,-0.000762209,0.00319317,0.00176144,0.00252365,3.72121e-05,-2.25747e-08,4.14792e-05,1.8408e+09,0.000246186,1.22801e-07,-0.00100733,0.00142972,0.000521168,8.49712e-05,4.85231e-05,0.00201383,0.0630897,0.025429,0.001804,0.00235503,6.32612e-06,3.55019e-05,5.86408e-06,8.83498e-06,8.43241e-06,1.29999e-06,-5.18621e-11,3.83271e-07,6.53382e-06,2.73938e-10,0.0037938,0.00158151,3.04865e-05,0.000108188,1.41838e-08,0.00141109,0.000141109
1799,0.000631524,0.00535273,0.00305243,0.00242091,3.50011e-05,0,1.12763e-05,1.85535e+09,0.000257667,1.23967e-07,0.000402929,0.00245518,0.000852926,0.000230991,3.82434e-05,0.00700985,0.0631189,0.0254222,0.00183348,0.00269916,6.40476e-06,4.43366e-05,1.42043e-05,1.16483e-05,1.1276e-05,1.22684e-06,0,1.29214e-07,7.6603e-06,2.74757e-10,0.00379635,0.0015811,3.56005e-05,9.98607e-05,1.43153e-08,0.00141109,0.000141109
1800,0.000216376,0.00462247,0.00272878,0.00251241,3.64787e-05,-2.61333e-09,2.32002e-05,1.8699e+09,0.000265779,1.25939e-07,-3.07325e-05,0.00232631,0.000844819,0.000172979,3.78519e-05,0.00405584,0.0629555,0.0254166,0.00174441,0.00292085,6.50244e-06,4.07028e-05,1.35135e-05,1.07154e-05,1.11394e-05,1.27656e-06,-5.46715e-12,2.33033e-07,7.5083e-06,2.79188e-10,0.0037893,0.00158075,3.13922e-05,0.000105243,1.45303e-08,0.00141109,0.000141109
1801,0.000220029,0.00456682,0.00266918,0.00244915,3.68874e-05,-1.84013e-09,0.000139434,1.88586e+09,0.000287384,1.2867e-07,-0.000164465,0.00222473,0.000790892,0.000335281,3.57749e-05,0.00687541,0.0628862,0.0254102,0.00161781,0.00295216,6.619e-06,3.89755e-05,1.36243e-05,1.06894e-05,1.26297e-05,1.29072e-06,-3.89534e-12,1.26809e-06,8.95668e-06,2.82336e-10,0.00378166,0.00158035,2.74622e-05,0.000108513,1.47171e-08,0.00141109,0.000141109
1802,0.000257365,0.00459654,0.00266887,0.0024115,3.70726e-05,-3.47975e-09,1.92424e-05,1.90182e+09,0.000256259,1.30087e-07,2.44233e-05,0.00218986,0.000744562,0.000148467,5.99928e-05,0.00367524,0.0629061,0.0254034,0.00171459,0.00285987,6.70623e-06,4.005e-05,1.30435e-05,1.0049e-05,1.10744e-05,1.29742e-06,-7.87817e-12,1.86137e-07,7.37064e-06,2.83221e-10,0.00377636,0.00157992,2.92637e-05,0.000107825,1.48512e-08,0.00141109,0.000141109
1803,0.00024519,0.0047648,0.00270116,0.00245597,3.74222e-05,-1.41162e-09,1.12732e-05,1.91777e+09,0.000255257,1.31588e-07,2.16138e-05,0.00236154,0.00104454,0.000215208,6.49347e-05,0.00566412,0.062945,0.0253972,0.00179614,0.00276088,6.79569e-06,4.02644e-05,1.3808e-05,8.19832e-06,1.01962e-05,1.30964e-06,-3.05953e-12,1.15337e-07,6.61703e-06,2.85701e-10,0.00377438,0.00157951,3.15637e-05,0.000104179,1.50212e-08,0.00141109,0.000141109
1804,0.000257737,0.00468455,0.0027451,0.00248736,3.77597e-05,0,1.56767e-05,1.93373e+09,0.000282307,1.33763e-07,3.09037e-06,0.00261681,0.000970111,0.000244267,7.062e-05,0.00751038,0.0628876,0.0253914,0.00179823,0.00281915,6.90139e-06,3.85107e-05,1.66353e-05,1.03679e-05,1.29959e-05,1.3214e-06,0,1.51034e-07,8.22653e-06,2.92307e-10,0.00377113,0.00157914,3.12973e-05,0.000103872,1.52886e-08,0.00141109,0.000141109
