Year,NEP,GPP,NPP,RH,estabc,negc_fluxes,firec,NBP,transp,evap,interc,prec,SoilC,SoilC_slow,LitC,VegC,nuptake,ndemand,nlosses,ninflux,estabn,negn_fluxes,firen,SoilN,SoilN_slow,LitN,VegN
(AD),(1e+15 gC/yr),(1e+15 gC/yr),(1e+15 gC/yr),(1e+15 gC/yr),(1e+15 gC/yr),(1e+15 gC/yr),(1e+15 gC/yr),(1e+15 gC/yr),(1e+15 dm3/yr),(1e+15 dm3/yr),(1e+15 dm3/yr),(1e+15 dm3/yr),(1e+15 gC),(1e+15 gC),(1e+15 gC),(1e+15 gC),(1e+15 gN/yr),(1e+15 gN/yr),(1e+15 gN/yr),(1e+15 gN/yr),(1e+15 gN/yr),(1e+15 gN/yr),(1e+15 gN/yr),(1e+15 gN),(1e+15 gN),(1e+15 gN),(1e+15 gN)
1704,0.0005242,0.00641011,0.00367323,0.00314903,-2.25574e-07,0,1.90104e-05,0.000504964,0.00337731,0.000237402,0.00052925,0.00933876,0.0731426,0.0263671,0.00246871,0.00457764,5.02324e-05,1.9386e-05,1.0471e-05,1.04586e-05,-7.54025e-09,0,1.88428e-07,0.00437952,0.00163822,4.22753e-05,0.000196349
1705,0.000426045,0.00670765,0.00374938,0.00332334,1.73058e-08,0,4.61617e-05,0.0003799,0.00347004,0.000242909,0.000338336,0.00471671,0.0735226,0.0263682,0.00245967,0.00458657,4.89625e-05,2.4965e-05,5.24752e-06,1.02488e-05,5.43215e-10,0,4.61923e-07,0.00439059,0.00163824,4.21516e-05,0.000189229
1706,6.69179e-05,0.00593995,0.00338876,0.00332184,9.51258e-08,-5.44861e-09,2.33539e-05,4.36646e-05,0.00312276,0.000237194,0.00027046,0.00405584,0.0735983,0.0263692,0.0024101,0.00460414,4.6394e-05,1.80377e-05,8.00087e-06,9.31441e-06,3.12964e-09,-1.16548e-11,2.13506e-07,0.00439142,0.00163827,3.86942e-05,0.000193349
1707,-4.24648e-05,0.00564559,0.0032111,0.00325356,1.42672e-07,0,0.000107235,-0.000149557,0.00291293,0.000195809,0.00022643,0.00413148,0.0736131,0.0263692,0.00233848,0.00451136,4.35943e-05,1.76305e-05,7.87677e-06,9.04949e-06,4.71701e-09,0,9.31283e-07,0.00438957,0.00163825,3.6047e-05,0.000195926
1708,-0.000286629,0.00524603,0.00281012,0.00309675,3.13195e-07,-1.34817e-08,3.07281e-05,-0.000317031,0.00258955,0.000177337,0.000157181,0.00319968,0.0734715,0.0263672,0.00249671,0.00417774,4.69851e-05,1.12132e-05,6.32585e-06,7.28917e-06,1.03983e-08,-3.08743e-11,2.70922e-07,0.00438159,0.00163813,3.85023e-05,0.00020168
1709,0.000157306,0.00621127,0.00340192,0.00324461,-3.66101e-07,-2.16029e-09,1.46189e-05,0.000142323,0.0032095,0.000315404,0.000303903,0.00566412,0.0734981,0.0263671,0.00244706,0.00434317,4.57821e-05,1.79448e-05,7.46203e-06,9.02429e-06,-1.22401e-08,-4.69746e-12,1.45195e-07,0.00438782,0.00163812,4.06812e-05,0.000196574
1710,-0.000379807,0.00511036,0.00280055,0.00318035,7.31095e-07,-1.19056e-08,0.000293615,-0.000672679,0.00238475,0.00016515,0.000210042,0.00327058,0.0733511,0.0263662,0.00220813,0.00405639,4.35422e-05,1.00645e-05,7.92808e-06,6.97121e-06,2.43285e-08,-2.70927e-11,2.7125e-06,0.00438352,0.00163808,3.58053e-05,0.000197732
1711,-0.000970801,0.00391662,0.0020395,0.0030103,1.51044e-06,-1.88614e-08,3.95625e-05,-0.00100883,0.00181722,0.000174837,0.000112054,0.00201383,0.0730773,0.026363,0.00221513,0.00331433,4.06329e-05,4.74872e-06,9.82325e-06,6.37655e-06,5.03062e-08,-4.32836e-11,3.81507e-07,0.00437468,0.00163794,3.71521e-05,0.000196705
1712,0.000965871,0.00681143,0.00394345,0.00297758,-2.18837e-06,0,0.000111093,0.00085259,0.00279976,0.000206898,0.000157093,0.00413148,0.0726473,0.0263594,0.00211034,0.00470173,4.40282e-05,1.00871e-05,1.80583e-05,7.37401e-06,-7.29772e-08,0,1.11342e-06,0.00436448,0.00163776,3.71501e-05,0.000200018
1713,0.000409314,0.00601259,0.0034514,0.00304209,8.64733e-08,0,0.000120041,0.00028936,0.00290774,0.000189707,0.00023659,0.00413148,0.0727268,0.0263568,0.00226459,0.00475737,4.76552e-05,1.62058e-05,1.12535e-05,8.64642e-06,2.83619e-09,0,1.05737e-06,0.00435826,0.00163759,3.63439e-05,0.000205241
1714,0.000318389,0.00617315,0.00348667,0.00316828,-5.63647e-08,0,4.49111e-05,0.000273421,0.00310315,0.000221192,0.000349101,0.00487015,0.0730631,0.0263558,0.00237535,0.00458368,4.69735e-05,1.86373e-05,8.35384e-06,9.20975e-06,-1.91732e-09,0,4.2116e-07,0.00436503,0.0016375,3.8886e-05,0.000199124
1715,0.00030619,0.00619507,0.00347747,0.00317128,1.18856e-07,-1.13914e-08,4.42088e-05,0.000262112,0.00310925,0.000191262,0.000259446,0.00382557,0.0732204,0.0263549,0.00256333,0.00450049,4.18982e-05,1.55178e-05,6.20248e-06,8.73458e-06,3.92069e-09,-2.58629e-11,3.98623e-07,0.00436869,0.00163743,4.15871e-05,0.000189886
1716,0.000517883,0.00669577,0.0037649,0.00324702,-6.20027e-08,0,2.09887e-05,0.000496832,0.00345086,0.000287649,0.000295877,0.00509795,0.0736451,0.026355,0.00279277,0.00434324,4.98485e-05,2.00564e-05,5.90783e-06,9.13286e-06,-2.10105e-09,0,2.18595e-07,0.00438366,0.00163741,4.85026e-05,0.00017451
1717,-0.000144789,0.0057087,0.00331066,0.00345545,2.03894e-07,-6.83557e-09,2.61725e-05,-0.000170751,0.00304611,0.00024987,0.000268378,0.00405584,0.0736126,0.0263578,0.00252306,0.00447473,4.50486e-05,1.68708e-05,7.95946e-06,9.31797e-06,6.75538e-09,-1.52017e-11,2.36375e-07,0.00438692,0.00163756,4.04563e-05,0.0001819
1718,-0.000161728,0.00557863,0.00306197,0.0032237,3.58416e-08,-1.01017e-08,3.01681e-05,-0.00019185,0.00274921,0.000169358,0.000201528,0.00364101,0.0735299,0.0263574,0.00249198,0.00439664,4.45029e-05,1.18283e-05,4.70568e-06,7.69898e-06,1.15349e-09,-2.28747e-11,2.59602e-07,0.00438203,0.00163753,3.78036e-05,0.000188448
1719,0.00011394,0.00584921,0.00334612,0.00323218,3.64007e-09,-2.55596e-09,4.62375e-05,6.77082e-05,0.00304551,0.000205383,0.000214581,0.00413564,0.0736027,0.0263572,0.00249966,0.00438382,4.67176e-05,1.82715e-05,7.92842e-06,9.80543e-06,8.85826e-11,-5.62468e-12,4.29759e-07,0.0043857,0.0016375,3.94939e-05,0.000188213
1720,0.000255461,0.00617743,0.00344352,0.00318806,-1.25305e-07,-4.73272e-09,3.72141e-05,0.000218126,0.00292868,0.000226995,0.00025191,0.0043985,0.0737529,0.0263564,0.0026612,0.00429027,4.62304e-05,1.65989e-05,4.62236e-06,8.6633e-06,-4.21779e-09,-1.01471e-11,3.69887e-07,0.00439115,0.00163743,4.43388e-05,0.000179327
1721,-0.000189593,0.0054323,0.00314561,0.00333521,3.01636e-07,-5.45319e-09,0.00011801,-0.000307296,0.00263503,0.00020659,0.000212224,0.00324772,0.0736152,0.0263575,0.0024274,0.00435444,4.24759e-05,1.21016e-05,7.487e-06,8.40146e-06,1.00134e-08,-1.20829e-11,1.04651e-06,0.00438994,0.00163749,3.8007e-05,0.000184358
1722,8.61751e-05,0.00576343,0.00331251,0.00322634,-1.18866e-07,0,8.14115e-05,4.64476e-06,0.00277251,0.000219941,0.00029967,0.00484869,0.0736698,0.0263572,0.00235859,0.00437332,4.82363e-05,1.44103e-05,8.41897e-06,8.60007e-06,-3.99645e-09,0,7.73184e-07,0.00439207,0.00163746,3.76596e-05,0.000186243
1723,-0.00101204,0.00399194,0.00211143,0.00312348,1.67944e-06,-2.88372e-08,5.23574e-05,-0.00106269,0.001884,0.00017542,0.000125127,0.00201383,0.0734969,0.0263554,0.00235019,0.00349191,3.85861e-05,5.6936e-06,7.11024e-06,6.57272e-06,5.59396e-08,-6.65219e-11,4.75001e-07,0.004385,0.00163738,3.69836e-05,0.00018542
1724,0.000519868,0.00626555,0.00356811,0.00304824,-1.55375e-06,-3.88322e-09,3.40904e-05,0.000484228,0.00286662,0.000204528,0.000179749,0.00382557,0.0732239,0.0263527,0.00232892,0.0042704,4.5341e-05,1.18066e-05,1.08337e-05,8.06625e-06,-5.18308e-08,-8.71588e-12,3.48472e-07,0.00438186,0.00163725,4.00854e-05,0.000184079
1725,0.000627681,0.00650437,0.00376484,0.00313716,-1.61204e-07,0,2.24944e-05,0.000605025,0.00333173,0.000202883,0.000250785,0.00458475,0.0734091,0.0263512,0.00251714,0.00450198,5.32603e-05,1.75302e-05,8.31676e-06,1.00868e-05,-5.4087e-09,0,2.26803e-07,0.00438683,0.00163716,4.40529e-05,0.000182972
1726,0.000321647,0.00644262,0.00364053,0.00331888,2.88865e-08,0,4.6461e-05,0.000275215,0.00325705,0.000253606,0.000321664,0.00471671,0.0737314,0.0263521,0.00247937,0.00449266,4.8896e-05,2.0762e-05,4.58777e-06,9.79539e-06,9.25556e-10,0,4.57249e-07,0.0043958,0.00163718,4.22556e-05,0.000178999
1727,-0.000302607,0.005224,0.00284421,0.00314682,4.00243e-07,-1.94982e-08,2.92473e-05,-0.000331434,0.00256859,0.000185122,0.000158285,0.00319968,0.0735774,0.0263508,0.00259651,0.00419811,4.91937e-05,1.12192e-05,5.61798e-06,7.43037e-06,1.33001e-08,-4.46716e-11,2.65672e-07,0.00438617,0.00163709,4.13304e-05,0.000189976
1728,-0.00054067,0.00483439,0.00266327,0.00320394,6.77371e-07,-5.90062e-09,0.000274189,-0.000814176,0.00221627,0.000175942,0.000192144,0.00327058,0.0734052,0.0263501,0.00224382,0.00390885,4.45555e-05,9.1219e-06,6.85847e-06,6.80884e-06,2.25378e-08,-1.31891e-11,2.50208e-06,0.00438279,0.00163708,3.57188e-05,0.000193597
1729,0.000331564,0.00600809,0.00340038,0.00306881,-8.61653e-07,-2.27546e-09,5.49475e-05,0.000275757,0.00277927,0.000253571,0.000197233,0.00390322,0.0732084,0.0263477,0.00225228,0.00437295,4.86139e-05,1.68539e-05,1.06188e-05,8.699e-06,-2.87599e-08,-4.97288e-12,5.18789e-07,0.00437859,0.00163695,3.77212e-05,0.00019724
1730,-0.000235542,0.00519353,0.00285355,0.00308909,7.17115e-07,-9.00396e-09,0.000228328,-0.000463143,0.0023594,0.000173694,0.000201098,0.00292737,0.0730857,0.0263456,0.00215942,0.00412535,4.5627e-05,1.03501e-05,6.05083e-06,7.38466e-06,2.38625e-08,-2.03811e-11,2.15608e-06,0.00437162,0.00163683,3.50645e-05,0.000200808
1731,0.000434716,0.00611846,0.00350122,0.0030665,-6.77139e-07,-1.58084e-09,8.14611e-05,0.000352579,0.00278831,0.000216493,0.000286306,0.00484869,0.0730009,0.0263432,0.0021935,0.00452867,4.9559e-05,1.34828e-05,1.0924e-05,8.08687e-06,-2.26067e-08,-3.36162e-12,7.97001e-07,0.00436879,0.0016367,3.67022e-05,0.000203557
1732,0.000382617,0.00618205,0.00352694,0.00314432,2.16297e-08,0,5.62409e-05,0.000326398,0.00322879,0.000190948,0.000324525,0.0046588,0.0731453,0.0263419,0.00230362,0.00460051,4.7097e-05,1.97342e-05,9.50783e-06,1.00959e-05,6.87577e-10,0,5.49031e-07,0.00437085,0.0016366,3.84209e-05,0.000201508
1733,0.000428724,0.00639064,0.00356621,0.00313749,-7.05213e-08,-8.87926e-09,4.19981e-05,0.000386665,0.00314888,0.000188105,0.000248878,0.00382557,0.0734228,0.0263405,0.00254047,0.00447283,4.38122e-05,1.58115e-05,5.97765e-06,8.80523e-06,-2.39167e-09,-1.9812e-11,4.09418e-07,0.00437716,0.0016365,4.31305e-05,0.000187739
1734,0.000104004,0.00588897,0.00338833,0.00328432,1.23775e-07,0,9.34363e-05,1.06916e-05,0.00280524,0.000229983,0.000322313,0.00484869,0.0734992,0.0263411,0.00248451,0.00446303,4.86549e-05,1.44793e-05,9.5654e-06,8.42086e-06,4.08904e-09,0,8.90057e-07,0.00438024,0.00163652,4.10054e-05,0.000189335
1735,-0.000528421,0.00497817,0.00271,0.00323842,5.68334e-07,-1.79456e-08,3.41081e-05,-0.000561942,0.00232975,0.00022326,0.00017558,0.00281706,0.0734187,0.026341,0.00240831,0.00405786,3.81174e-05,9.23187e-06,7.5263e-06,7.15491e-06,1.89031e-08,-4.12286e-11,3.0485e-07,0.00437718,0.00163653,3.75465e-05,0.000188032
1736,5.93461e-06,0.00551829,0.00317686,0.00317092,-2.4302e-07,-3.97751e-09,0.000108561,-0.000102866,0.00255343,0.000198282,0.00018579,0.00324772,0.0732041,0.02634,0.00224534,0.00433258,4.53326e-05,1.10258e-05,1.03937e-05,8.09384e-06,-8.14183e-09,-8.64284e-12,9.75904e-07,0.00437279,0.00163648,3.50878e-05,0.000194338
1737,0.000423408,0.00618519,0.00358161,0.00315821,-2.65535e-07,0,5.79916e-05,0.000365151,0.0031203,0.000190837,0.00030418,0.0046588,0.0732631,0.0263388,0.00226825,0.00461576,4.80342e-05,1.82729e-05,8.92674e-06,9.92726e-06,-8.87626e-09,0,5.51232e-07,0.00437428,0.0016364,3.65356e-05,0.00019577
1738,0.000261259,0.00602782,0.00340263,0.00314137,3.29272e-08,-2.39853e-09,4.84804e-05,0.000212814,0.00314278,0.000199492,0.000219962,0.00413564,0.0734539,0.0263374,0.0024497,0.0044563,4.74683e-05,1.82969e-05,7.42023e-06,9.83143e-06,1.06744e-09,-5.03717e-12,4.70725e-07,0.00437707,0.00163629,4.02359e-05,0.000192291
1739,6.18459e-05,0.00593218,0.00335052,0.00328867,4.19264e-08,-8.48145e-09,2.27899e-05,3.91064e-05,0.00309648,0.000236838,0.000261626,0.00405584,0.0735005,0.026338,0.00238206,0.00451645,4.49363e-05,1.70045e-05,6.45376e-06,9.23473e-06,1.3564e-09,-1.87516e-11,2.10938e-07,0.0043795,0.00163631,3.81752e-05,0.000193659
1740,-0.000583978,0.00479476,0.00259925,0.00318323,6.95084e-07,-1.29238e-08,2.89639e-05,-0.000612234,0.00217465,0.000223802,0.000173039,0.00281706,0.0734247,0.0263371,0.00237405,0.00398804,3.86874e-05,8.48003e-06,6.20264e-06,7.02355e-06,2.31282e-08,-2.94482e-11,2.60309e-07,0.00437572,0.00163626,3.67465e-05,0.00019203
1741,-0.000345832,0.00501701,0.0026936,0.00303943,1.36399e-07,-9.45845e-09,2.21075e-05,-0.000367793,0.00237333,0.000181997,0.000138167,0.00319968,0.0731137,0.0263344,0.00242072,0.00388461,4.99777e-05,8.45997e-06,7.6276e-06,6.84598e-06,4.50538e-09,-2.13724e-11,2.12939e-07,0.00436735,0.00163613,3.93708e-05,0.000200749
1742,-0.000752824,0.00445125,0.00233442,0.00308725,7.71973e-07,-1.80297e-08,1.64059e-05,-0.00076844,0.00216219,0.000228091,0.000170154,0.0029119,0.0728587,0.0263323,0.00227441,0.00351747,3.5582e-05,5.78131e-06,8.88651e-06,6.49857e-06,2.56911e-08,-4.13358e-11,1.63009e-07,0.00436301,0.00163605,3.83493e-05,0.000194886
1743,-0.000972462,0.00367371,0.00194126,0.00291373,1.29539e-06,-1.63972e-08,3.08873e-05,-0.00100204,0.00165311,0.000187996,9.36925e-05,0.00201383,0.0724365,0.0263279,0.00217422,0.00303782,3.94972e-05,2.03739e-06,1.31938e-05,5.23246e-06,4.31382e-08,-3.75393e-11,3.28726e-07,0.00435124,0.00163586,3.94691e-05,0.000193754
1744,0.00102899,0.00673691,0.00388891,0.00285993,-2.797e-06,-2.05068e-09,1.80578e-05,0.00100813,0.00278952,0.000258257,0.000160976,0.00405584,0.0719784,0.0263229,0.00214902,0.00452923,4.96091e-05,6.1689e-06,1.95427e-05,7.12716e-06,-9.32745e-08,-4.44204e-12,2.06545e-07,0.00433885,0.00163561,4.16204e-05,0.000201848
1745,0.000736376,0.00642281,0.00367806,0.00294168,6.16944e-08,0,6.29456e-05,0.000673492,0.00305046,0.000199305,0.000222005,0.00413564,0.0723466,0.0263191,0.0025041,0.00447944,5.45806e-05,1.64118e-05,9.55923e-06,9.29604e-06,2.01863e-09,0,6.91839e-07,0.00434316,0.00163538,4.69849e-05,0.000195557
1746,0.000370934,0.00635124,0.0035787,0.00320776,-3.86525e-08,0,3.90743e-05,0.000331821,0.00309253,0.000271875,0.000313953,0.00471671,0.0726207,0.0263188,0.00246311,0.00457813,5.01517e-05,1.64438e-05,5.23014e-06,9.05629e-06,-1.32894e-09,0,3.92237e-07,0.00434914,0.00163536,4.3396e-05,0.000194972
1747,0.000581349,0.00691639,0.00380543,0.00322408,2.85926e-08,0,1.70266e-05,0.000564351,0.00347822,0.000235206,0.000438414,0.00700985,0.0733533,0.0263188,0.00274222,0.00413078,5.31775e-05,1.98839e-05,4.91175e-06,9.29325e-06,9.16247e-10,0,1.9628e-07,0.00437229,0.00163534,5.26217e-05,0.000169513
1748,0.000224288,0.0063982,0.00366104,0.00343675,2.85994e-08,0,5.07383e-05,0.000173579,0.00326287,0.000271584,0.00031476,0.00471671,0.0734863,0.0263215,0.00255292,0.00436068,4.99751e-05,2.02788e-05,6.33706e-06,9.56137e-06,9.13899e-10,0,5.1652e-07,0.004381,0.00163548,4.57927e-05,0.000169435
1749,-0.000695244,0.00475991,0.00256785,0.00326309,8.10352e-07,-3.90712e-08,2.13553e-05,-0.00071575,0.00237696,0.000226387,0.000197317,0.0029119,0.073332,0.0263218,0.00244808,0.00390413,3.9754e-05,7.57234e-06,6.89583e-06,7.06827e-06,2.69704e-08,-9.08247e-11,1.89927e-07,0.00437424,0.00163552,3.93012e-05,0.000173425
1750,-0.00021592,0.00526229,0.00286168,0.0030776,-2.50972e-07,-1.00378e-08,2.71155e-05,-0.000243276,0.00247642,0.000182474,0.000137637,0.00319968,0.072978,0.0263197,0.00245716,0.00400572,5.45922e-05,9.30338e-06,8.64938e-06,6.82915e-06,-8.40676e-09,-2.27261e-11,2.55759e-07,0.00436302,0.00163542,3.96252e-05,0.000189843
1751,-0.00108396,0.00377221,0.00198984,0.0030738,1.82607e-06,-1.75408e-08,3.84918e-05,-0.00112061,0.00172882,0.000184326,0.000111718,0.00201383,0.0727277,0.0263175,0.00234167,0.0032509,3.92371e-05,4.6206e-06,8.27322e-06,6.32775e-06,6.08275e-08,-4.0209e-11,3.67712e-07,0.00435606,0.00163533,3.87537e-05,0.000188673
1752,0.00131352,0.00759467,0.0043344,0.00302088,-2.26741e-06,0,1.60383e-05,0.00129521,0.00330506,0.00026999,0.00029995,0.00700985,0.0729829,0.0263147,0.00254498,0.00408762,4.46324e-05,1.39617e-05,1.87908e-05,8.19487e-06,-7.56142e-08,0,1.96468e-07,0.00437155,0.0016352,5.12467e-05,0.000157335
1753,0.000761774,0.00702494,0.00402535,0.00326358,2.83623e-08,0,1.7785e-05,0.000744018,0.00366564,0.00025964,0.000307828,0.00564002,0.0735903,0.0263151,0.00283915,0.00393008,5.669e-05,2.05536e-05,6.08396e-06,1.05309e-05,9.16133e-10,0,2.07594e-07,0.00438999,0.0016352,5.67701e-05,0.000140367
1754,-0.000533821,0.00505821,0.00283401,0.00336783,4.25066e-07,-2.13207e-08,3.53745e-05,-0.000568749,0.00238287,0.000239046,0.000164413,0.00281706,0.0732924,0.0263168,0.00253331,0.00396502,4.44506e-05,9.27745e-06,6.05092e-06,7.42659e-06,1.4128e-08,-4.85495e-11,3.38e-07,0.0043817,0.00163531,4.34871e-05,0.00015401
1755,0.000412555,0.00632207,0.00367712,0.00326457,-3.66652e-07,0,3.56149e-05,0.000376574,0.00310293,0.000268072,0.000275336,0.00471671,0.0734372,0.0263171,0.00246511,0.00426508,5.4492e-05,1.60085e-05,8.2651e-06,8.91047e-06,-1.22544e-08,0,3.55479e-07,0.0043868,0.00163532,4.22452e-05,0.000157069
1756,0.000311444,0.00609604,0.00352496,0.00321352,2.92338e-08,-8.85951e-09,3.53515e-05,0.000276131,0.00302702,0.000190237,0.000228512,0.00382557,0.0736554,0.0263168,0.0025934,0.00419462,4.73945e-05,1.46539e-05,5.42459e-06,9.04695e-06,9.33922e-10,-1.993e-11,3.47115e-07,0.00439011,0.00163528,4.34345e-05,0.000152282
1757,6.5404e-05,0.00575527,0.00341409,0.00334869,2.91906e-08,-5.74466e-09,2.84615e-05,3.69774e-05,0.00296475,0.000240555,0.000244124,0.00405584,0.0737023,0.0263182,0.00245163,0.00432651,4.90937e-05,1.49728e-05,8.86681e-06,9.23069e-06,9.32549e-10,-1.27317e-11,2.69041e-07,0.00439208,0.00163535,3.92994e-05,0.000159307
1758,-0.0011302,0.00375363,0.00204033,0.00317054,1.74434e-06,-1.715e-08,4.78609e-05,-0.0011763,0.00175044,0.000178683,0.000116844,0.00201383,0.0734963,0.0263172,0.00235413,0.00345366,3.98422e-05,5.27695e-06,5.6769e-06,6.57758e-06,5.81034e-08,-3.93087e-11,4.11713e-07,0.00438219,0.00163531,3.56904e-05,0.000165123
1759,0.000113754,0.00546144,0.00318737,0.00307362,-1.39147e-06,0,9.98212e-05,1.25417e-05,0.00240602,0.000202805,0.000143588,0.00324772,0.0730441,0.0263149,0.00213962,0.00413295,4.71786e-05,9.85917e-06,1.02467e-05,7.99288e-06,-4.64209e-08,0,9.40995e-07,0.00437241,0.0016352,3.39095e-05,0.000176478
1760,9.9587e-05,0.00539881,0.00312993,0.00303034,-4.27033e-08,-2.30507e-09,0.000105664,-6.11755e-06,0.00245591,0.000187283,0.000185238,0.00324772,0.072913,0.0263121,0.00216077,0.00423675,4.68088e-05,1.0466e-05,8.83617e-06,8.06421e-06,-1.46433e-09,-5.15897e-12,9.66719e-07,0.00436523,0.00163504,3.44288e-05,0.000181661
1761,-0.00107496,0.00355825,0.00188798,0.00296294,2.07656e-06,-1.82333e-08,3.0394e-05,-0.00110326,0.00161404,0.000177011,0.000113879,0.00201383,0.0727112,0.0263084,0.00222469,0.00327136,4.22344e-05,3.93925e-06,7.68946e-06,6.18596e-06,6.9177e-08,-4.22199e-11,2.82522e-07,0.00435413,0.00163486,3.57894e-05,0.000184923
1762,0.000862916,0.00654273,0.00382787,0.00296496,-2.05264e-06,0,0.000303224,0.000557639,0.00264051,0.000174349,0.00032995,0.00753933,0.0724275,0.0263049,0.00193652,0.00440089,4.59107e-05,1.28922e-05,1.8919e-05,7.57815e-06,-6.84393e-08,0,3.20382e-06,0.00435016,0.00163469,3.43302e-05,0.000183123
1763,0.000511082,0.00607954,0.00350911,0.00299803,-1.4174e-07,-6.6948e-09,2.39919e-05,0.000486955,0.00316054,0.000214508,0.000256395,0.00405584,0.0725003,0.0263018,0.00217325,0.00457836,4.86533e-05,1.66402e-05,1.15848e-05,9.20813e-06,-4.766e-09,-1.45164e-11,2.27141e-07,0.00434485,0.00163449,3.61764e-05,0.000187013
1764,0.000139702,0.00574202,0.00314956,0.00300986,1.14847e-07,-1.02822e-08,3.2289e-05,0.000107538,0.00281475,0.000161551,0.00020823,0.00364101,0.072553,0.0262989,0.00241341,0.004393,4.61081e-05,1.16238e-05,5.49012e-06,7.64432e-06,3.78725e-09,-2.3296e-11,2.94119e-07,0.00433864,0.0016343,3.82866e-05,0.000189009
1765,0.000169618,0.00584779,0.00336632,0.0031967,1.22045e-08,-6.42567e-09,2.50855e-05,0.000144551,0.00301785,0.000236098,0.000254943,0.00405584,0.0726662,0.0262985,0.00236862,0.00446914,4.56258e-05,1.65964e-05,9.17878e-06,9.1853e-06,3.65938e-10,-1.43109e-11,2.30024e-07,0.00434209,0.00163426,3.76759e-05,0.000189555
1766,2.07052e-05,0.00562752,0.00318456,0.00316386,5.64247e-08,0,7.96629e-05,-5.89013e-05,0.00282912,0.000219444,0.000305997,0.00484869,0.0728114,0.0262976,0.00234634,0.00428738,4.51768e-05,1.52071e-05,7.29356e-06,8.8198e-06,1.84438e-09,0,7.60035e-07,0.0043453,0.00163419,3.80254e-05,0.000186867
1767,0.000226466,0.00605151,0.00342277,0.00319631,-8.29679e-08,0,2.16779e-05,0.000204705,0.00335955,0.000231557,0.000513269,0.00933876,0.0730385,0.0262973,0.00241795,0.00419336,4.56762e-05,2.04781e-05,7.48731e-06,1.10661e-05,-2.79224e-09,0,2.22935e-07,0.00435492,0.00163415,4.18261e-05,0.000177632
1768,0.000596185,0.00675396,0.00379742,0.00320124,2.89724e-08,-6.34589e-09,3.60335e-05,0.000560187,0.00344075,0.000186917,0.000231203,0.00382557,0.0734564,0.0262969,0.00267503,0.00407853,4.71467e-05,2.05605e-05,4.07024e-06,9.85122e-06,9.30349e-10,-1.43089e-11,3.87038e-07,0.0043702,0.00163409,4.92892e-05,0.000155857
1769,-0.000311715,0.00518785,0.002899,0.00321071,2.97016e-07,-1.83662e-08,3.91491e-05,-0.000350548,0.00253732,0.000193089,0.000150958,0.00319968,0.0731231,0.0262966,0.00264175,0.00409462,5.11005e-05,1.02825e-05,6.85639e-06,7.39926e-06,9.85951e-09,-4.18973e-11,3.72241e-07,0.00435974,0.00163408,4.43084e-05,0.000172535
1770,0.000175258,0.0059651,0.00348712,0.00331186,-2.21656e-07,0,5.64259e-05,0.00011861,0.00312563,0.000201029,0.00029129,0.0046588,0.0732001,0.0262977,0.00243007,0.00434788,4.79576e-05,1.92032e-05,7.94864e-06,1.02077e-05,-7.41357e-09,0,5.48765e-07,0.00436572,0.00163413,4.06236e-05,0.000174609
1771,-7.83576e-05,0.00548008,0.00314098,0.00321934,1.06414e-07,-8.21801e-09,0.000111859,-0.000190102,0.00272684,0.0001937,0.000197155,0.00324772,0.0731914,0.0262974,0.00230073,0.00429581,4.38303e-05,1.23525e-05,6.35478e-06,8.56999e-06,3.50637e-09,-1.81561e-11,1.01996e-06,0.00436403,0.00163411,3.67626e-05,0.00017706
1772,0.000344854,0.00606987,0.00354897,0.00320412,-5.65765e-08,0,6.0853e-05,0.000283944,0.0031166,0.000189907,0.000300796,0.0046588,0.0733592,0.026297,0.0023396,0.00437311,4.92622e-05,1.85049e-05,7.8222e-06,1.00627e-05,-1.91055e-09,0,5.99126e-07,0.00436975,0.00163406,3.88732e-05,0.000174795
1773,-0.0010061,0.00397602,0.00211863,0.00312474,1.53919e-06,-2.8737e-08,5.23391e-05,-0.00105688,0.00185997,0.000174941,0.000120594,0.00201383,0.0731696,0.0262955,0.00231167,0.00353378,4.02793e-05,5.82279e-06,5.78768e-06,6.61769e-06,5.1265e-08,-6.59105e-11,4.70019e-07,0.00436097,0.001634,3.67014e-05,0.000177943
1774,-0.000379438,0.00485591,0.00266609,0.00304552,-4.57878e-07,-1.01893e-08,1.91688e-05,-0.000399055,0.0020668,0.000224854,0.000124745,0.00281706,0.0727219,0.026293,0.00216392,0.00373013,4.25426e-05,6.24313e-06,1.01718e-05,6.59309e-06,-1.53035e-08,-2.3078e-11,1.88707e-07,0.00435138,0.00163389,3.58658e-05,0.000183471
1775,0.000564037,0.00616921,0.00357446,0.00301043,-9.7732e-07,0,8.05469e-05,0.000482512,0.00275641,0.000214644,0.000256205,0.00484869,0.0726083,0.02629,0.00219192,0.00429827,5.21043e-05,1.3003e-05,1.20372e-05,8.10228e-06,-3.26096e-08,0,8.42223e-07,0.00435067,0.00163373,3.90424e-05,0.000184106
1776,-3.13284e-05,0.00537939,0.00291716,0.00294849,2.10463e-07,-1.54262e-08,3.6513e-05,-6.76155e-05,0.00264236,0.00017096,0.000154614,0.00319968,0.0724187,0.0262863,0.00241141,0.0042007,4.99919e-05,1.11289e-05,7.60412e-06,7.39441e-06,6.97419e-09,-3.52321e-11,3.4542e-07,0.00433742,0.00163351,4.02905e-05,0.000194596
